,household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
10782,1609,28571206429,125,6034857,1,2.5,316,0.0,1431,19,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES GRAPE,PINT
10783,2266,27950453496,82,6034857,2,4.0,367,-1.98,1430,12,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES GRAPE,PINT
10784,472,27554018374,48,7409997,1,2.5,389,-0.69,1948,8,0.0,0.0,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,19 OZ
10785,472,28941937397,152,7409997,1,3.0,389,-0.19,1557,22,0.0,0.0,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,19 OZ
10786,472,27554018374,48,9392700,1,3.5,389,-1.09,1948,8,0.0,0.0,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
10787,1559,27744805597,64,9392700,2,5.0,296,-4.18,1324,10,0.0,0.0,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
10788,1559,27153530622,15,9392700,1,4.59,296,0.0,1338,3,0.0,0.0,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
10791,472,28941937397,152,827180,1,1.99,389,0.0,1557,22,0.0,0.0,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6OZ
10792,472,29277576506,173,827180,1,1.99,389,0.0,1306,25,0.0,0.0,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6OZ
10793,472,27721173055,62,827180,1,1.99,389,0.0,1911,10,0.0,0.0,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6OZ
10794,738,28235700027,101,827180,1,1.99,318,0.0,137,15,0.0,0.0,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6OZ
10795,738,28648425020,132,827180,2,3.98,318,0.0,146,20,0.0,0.0,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6OZ
10796,1065,27442388343,39,827180,1,1.99,311,0.0,2243,6,0.0,0.0,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6OZ
10797,2263,27130871835,14,827180,1,1.19,31401,-0.8,2316,3,0.0,0.0,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6OZ
10798,2329,28675517814,134,827180,1,1.99,427,0.0,1917,20,0.0,0.0,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6OZ
10799,472,28941937397,152,820291,1,2.03,389,0.0,1557,22,0.0,0.0,69,GROCERY,Private,LAUNDRY ADDITIVES,FABRIC SOFTENER SHEETS,80 CT
10800,472,28941937397,152,819020,2,3.38,389,0.0,1557,22,0.0,0.0,85,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
10801,472,28941937397,152,827806,1,1.98,389,0.0,1557,22,0.0,0.0,1251,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,18.6 OZ
10802,472,28941937397,152,831091,1,2.79,389,0.0,1557,22,0.0,0.0,69,GROCERY,Private,HOUSEHOLD CLEANG NEEDS,FURNITURE,18 CT
10803,472,28941937397,152,1118235,1,7.99,389,-1.5,1557,22,0.0,0.0,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,25 OZ
10804,472,28941937397,152,1117382,2,1.98,389,-0.4,1557,22,0.0,0.0,407,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,14.75 OZ
10805,472,28941937397,152,1107522,1,5.99,389,-2.0,1557,22,0.0,0.0,1089,MEAT-PCKGD,National,FROZEN MEAT,CORN DOGS,37.33OZ
10806,472,28941937397,152,1101437,1,4.76,389,0.0,1557,22,0.0,0.0,4500,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
10807,472,28941937397,152,1088147,2,3.0,389,-0.58,1557,22,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
10808,510,29124850655,162,1088147,1,1.5,31862,-0.29,1226,24,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
10809,1722,28674966779,133,1088147,1,1.5,296,-0.29,1850,20,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
10810,1722,29035021242,157,1088147,2,3.0,296,-0.58,1622,23,0.0,0.0,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
10811,472,28941937397,152,1084412,1,2.29,389,0.0,1557,22,0.0,0.0,2269,GROCERY,National,BAKING MIXES,PIE CRUST MIXES & SHELLS,9 OZ
10812,472,28941937397,152,1082026,1,2.89,389,0.0,1557,22,0.0,0.0,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT
10813,472,28941937397,152,1065532,2,4.99,389,-4.99,1557,22,0.0,0.0,499,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,6/3.5 OZ
10814,472,28941937397,152,1063577,1,3.49,389,0.0,1557,22,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10815,604,27972766365,83,1063577,1,3.49,359,0.0,1519,13,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10816,2156,29194726297,167,1063577,1,3.49,327,0.0,1420,25,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10817,2156,28110691308,95,1063577,2,4.0,327,-2.98,1311,14,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10818,2156,28840666661,145,1063577,1,2.5,327,-0.99,1517,21,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10819,2156,27865094201,74,1063577,2,4.0,327,-2.98,1244,11,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10820,2156,28628992899,130,1063577,1,3.49,327,0.0,1908,19,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10822,472,28941937397,152,1047968,1,1.79,389,0.0,1557,22,0.0,0.0,5724,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,27 OZ
10823,2029,28512481886,121,1047968,1,1.79,346,0.0,2002,18,0.0,0.0,5724,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,27 OZ
10824,2263,27190780837,18,1047968,1,1.69,31401,0.0,1526,3,0.0,0.0,5724,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,27 OZ
10826,472,28941937397,152,1073877,1,12.99,389,0.0,1557,22,0.0,0.0,2384,SPIRITS,National,LIQUOR,RTD COCKTAILS 750ML PLUS <=42P,1.75 LTR
10827,2044,28106364199,94,1073877,1,12.99,333,0.0,1938,14,0.0,0.0,2384,SPIRITS,National,LIQUOR,RTD COCKTAILS 750ML PLUS <=42P,1.75 LTR
10828,472,28941937397,152,1128608,1,1.59,389,0.0,1557,22,0.0,0.0,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,DIET/LIGHT BREAD,16 OZ
10829,472,28941937397,152,5566307,1,3.19,389,-1.5,1557,22,0.0,0.0,436,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
10830,2442,27913203268,78,5566307,1,2.5,370,-2.19,1804,12,0.0,0.0,436,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
10831,472,28941937397,152,9553060,1,2.29,389,0.0,1557,22,0.0,0.0,2223,GROCERY,National,BAG SNACKS,PRETZELS,9 OZ
10832,472,28941937397,152,9677370,1,6.59,389,-2.4,1557,22,0.0,0.0,595,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,403.33SQFT
10833,472,29142046895,163,9677370,1,6.59,389,-2.4,1515,24,0.0,0.0,595,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,403.33SQFT
10834,472,29277576506,173,9677370,1,6.59,389,-2.4,1306,25,0.0,0.0,595,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,403.33SQFT
10835,472,28941937397,152,10456371,1,1.98,389,0.0,1557,22,0.0,0.0,1251,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,18.6 OZ
10836,472,28941937397,152,10456575,1,1.98,389,0.0,1557,22,0.0,0.0,1251,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,18.6 OZ
10837,472,28941937397,152,12262978,1,11.14,389,-5.58,1557,22,0.0,0.0,2903,MEAT,National,BEEF,CHOICE BEEF, 
10838,956,29330068202,176,12262978,1,18.15,370,-9.09,1834,26,0.0,0.0,2903,MEAT,National,BEEF,CHOICE BEEF, 
10839,979,28853586653,146,12262978,1,10.96,368,-5.49,1750,22,0.0,0.0,2903,MEAT,National,BEEF,CHOICE BEEF, 
10840,472,28941937397,152,12301405,1,3.21,389,-0.98,1557,22,0.0,0.0,2967,MEAT,National,BEEF,PATTIES, 
10841,738,29194855746,167,12301405,1,3.66,289,-0.74,1347,25,0.0,0.0,2967,MEAT,National,BEEF,PATTIES, 
10842,2029,28676002114,134,12301405,2,5.75,346,-1.16,2134,20,0.0,0.0,2967,MEAT,National,BEEF,PATTIES, 
10843,2156,28537297873,123,12301405,1,3.48,327,-1.06,1913,18,0.0,0.0,2967,MEAT,National,BEEF,PATTIES, 
10844,2208,28840751995,145,12301405,1,3.44,292,0.0,1621,21,0.0,0.0,2967,MEAT,National,BEEF,PATTIES, 
10845,472,28941937397,152,12330793,1,3.19,389,0.0,1557,22,0.0,0.0,159,GROCERY,National,BAKED BREAD/BUNS/ROLLS,FRUIT/BREAKFAST BREAD,16 OZ
10846,472,28941937397,152,12350123,1,3.0,389,-0.39,1557,22,0.0,0.0,1075,GROCERY,National,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,9.5 OUNCE
10847,472,28941937397,152,7433811,1,2.59,389,0.0,1557,22,0.0,0.0,890,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET, 
10848,563,29276807377,172,7433811,1,1.89,335,-0.7,1628,25,0.0,0.0,890,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET, 
10849,472,28941937397,152,6979485,1,2.0,389,-0.5,1557,22,0.0,0.0,1838,GROCERY,National,BAKED BREAD/BUNS/ROLLS,SANDWICH BUNS,21 OZ
10850,979,27534392222,47,6979485,2,5.0,364,0.0,1544,7,0.0,0.0,1838,GROCERY,National,BAKED BREAD/BUNS/ROLLS,SANDWICH BUNS,21 OZ
10851,1559,27744805597,64,6979485,1,2.0,296,-0.5,1324,10,0.0,0.0,1838,GROCERY,National,BAKED BREAD/BUNS/ROLLS,SANDWICH BUNS,21 OZ
10852,472,28941937397,152,6904666,1,2.49,389,0.0,1557,22,0.0,0.0,5724,PRODUCE,National,VEGETABLES - ALL OTHERS,GREENS,16 OZ
10854,472,28941937397,152,6547736,1,1.49,389,0.0,1557,22,0.0,0.0,1662,GROCERY,National,MOLASSES/SYRUP/PANCAKE MIXS,PANCAKE MIXES,16 OZ
10855,472,28941937397,152,6534030,1,3.99,389,0.0,1557,22,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
10856,2145,28093276648,93,6534030,1,3.99,31582,0.0,1755,14,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
10857,472,28941937397,152,5574252,1,2.29,389,0.0,1557,22,0.0,0.0,2223,GROCERY,National,BAG SNACKS,PRETZELS,9 OZ
10858,472,28941937397,152,1023196,1,3.29,389,0.0,1557,22,0.0,0.0,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,5.5 OZ
10859,1557,28619324475,129,1023196,1,3.29,375,0.0,2026,19,0.0,0.0,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,5.5 OZ
10860,472,28941937397,152,929730,1,2.59,389,0.0,1557,22,0.0,0.0,890,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,19 OZ
10861,2208,27985267000,84,929730,1,2.59,441,0.0,1957,13,0.0,0.0,890,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,19 OZ
10862,472,28941937397,152,917438,2,5.98,389,-2.0,1557,22,0.0,0.0,1238,MEAT,National,SMOKED MEATS,PORK-FULLY COOKED,12 OZ
10863,472,27721173055,62,917438,2,5.98,389,-2.0,1911,10,0.0,0.0,1238,MEAT,National,SMOKED MEATS,PORK-FULLY COOKED,12 OZ
10864,472,28941937397,152,911159,1,1.79,389,0.0,1557,22,0.0,0.0,1329,GROCERY,National,DRY MIX DESSERTS,PUDDINGS DRY,5.5 OZ
10865,472,28941937397,152,909915,1,1.95,389,0.0,1557,22,0.0,0.0,282,GROCERY,National,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,6 OZ
10866,472,28941937397,152,905857,1,3.19,389,0.0,1557,22,0.0,0.0,1441,PRODUCE,National,PROCESSED,DRESSINGS,15 OZ
10868,472,28941937397,152,877935,1,1.09,389,0.0,1557,22,0.0,0.0,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.50 OZ
10870,472,28941937397,152,868588,1,1.89,389,-0.3,1557,22,0.0,0.0,135,GROCERY,National,FRZN POTATOES,FRZN BAKED/STUFFED/MASHED&SPEC,22 OZ
10871,2208,27325695848,29,868588,1,1.89,441,-0.3,1318,5,0.0,0.0,135,GROCERY,National,FRZN POTATOES,FRZN BAKED/STUFFED/MASHED&SPEC,22 OZ
10872,2208,28379196858,116,868588,1,1.89,441,-0.3,1739,17,0.0,0.0,135,GROCERY,National,FRZN POTATOES,FRZN BAKED/STUFFED/MASHED&SPEC,22 OZ
10873,472,28941937397,152,851016,1,2.99,389,0.0,1557,22,0.0,0.0,317,GROCERY,National,CHEESE,MISCELLANEOUS CHEESE,15 OZ
10874,472,28941937397,152,844155,1,13.99,389,-0.3,1557,22,0.0,0.0,764,GROCERY,National,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,64 LOADS
10875,472,28941937397,152,842522,1,2.5,389,-1.19,1557,22,0.0,0.0,612,GROCERY,National,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ
10876,472,28941937397,152,842368,1,1.5,389,-0.99,1557,22,0.0,0.0,194,GROCERY,National,BAKING MIXES,MISCELLANEOUS PACKAGE MIXES,17.5 OZ
10877,1065,29273167812,171,842368,1,2.49,311,0.0,2154,25,0.0,0.0,194,GROCERY,National,BAKING MIXES,MISCELLANEOUS PACKAGE MIXES,17.5 OZ
10878,472,28941937397,152,840732,1,2.51,389,-1.68,1557,22,0.0,0.0,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,15 OZ
10879,472,28941937397,152,838351,1,5.29,389,0.0,1557,22,0.0,0.0,798,GROCERY,National,DOG FOODS,DOG TREATS (SOFT TREATS),10 OZ
10882,472,28941937397,152,958594,1,11.39,389,-5.52,1557,22,0.0,0.0,2899,MEAT,National,BEEF,CHOICE BEEF, 
10883,472,28941937397,152,1018116,1,2.89,389,0.0,1557,22,0.0,0.0,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT
10884,472,28941937397,152,1017772,1,2.39,389,0.0,1557,22,0.0,0.0,236,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED SPECILATY ROLLS,13.9 OZ
10885,553,29157317488,164,1017772,1,1.79,447,-0.6,2036,24,0.0,0.0,236,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED SPECILATY ROLLS,13.9 OZ
10886,472,28941937397,152,1011459,1,3.89,389,-0.4,1557,22,0.0,0.0,764,GROCERY,National,DISHWASH DETERGENTS,AUTO DISH DETERGENT - GEL,75 OZ
10887,472,29277576506,173,1011459,1,3.89,389,-0.4,1306,25,0.0,0.0,764,GROCERY,National,DISHWASH DETERGENTS,AUTO DISH DETERGENT - GEL,75 OZ
10888,472,28941937397,152,1010847,1,2.51,389,-1.68,1557,22,0.0,0.0,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,13.5 OZ
10889,472,28941937397,152,1005609,1,1.39,389,-0.4,1557,22,0.0,0.0,69,GROCERY,Private,MILK BY-PRODUCTS,REFRIG DIPS,16 OZ
10890,646,27768827678,66,1005609,1,1.0,408,-0.79,1908,10,0.0,0.0,69,GROCERY,Private,MILK BY-PRODUCTS,REFRIG DIPS,16 OZ
10891,1116,28733357155,136,1005609,1,1.0,345,-0.99,1610,20,0.0,0.0,69,GROCERY,Private,MILK BY-PRODUCTS,REFRIG DIPS,16 OZ
10892,1308,29183356690,165,1005609,1,1.2,389,-0.59,1305,24,0.0,0.0,69,GROCERY,Private,MILK BY-PRODUCTS,REFRIG DIPS,16 OZ
10893,1708,28110692505,95,1005609,1,1.0,327,-0.79,1703,14,0.0,0.0,69,GROCERY,Private,MILK BY-PRODUCTS,REFRIG DIPS,16 OZ
10894,472,28941937397,152,995478,2,5.0,389,-0.98,1557,22,0.0,0.0,1646,PRODUCE,National,SALAD MIX,SALAD SPINACH,6 OZ
10895,472,28941937397,152,992292,1,3.59,389,0.0,1557,22,0.0,0.0,1075,GROCERY,National,CHEESE,CHEESE CRACKERS (CHEEZ-ITS/GOL,8 OZ
10896,1116,27649467670,56,992292,1,3.59,345,0.0,1922,9,0.0,0.0,1075,GROCERY,National,CHEESE,CHEESE CRACKERS (CHEEZ-ITS/GOL,8 OZ
10897,1116,27620588763,55,992292,2,7.18,345,0.0,35,9,0.0,0.0,1075,GROCERY,National,CHEESE,CHEESE CRACKERS (CHEEZ-ITS/GOL,8 OZ
10898,472,28941937397,152,987941,2,1.98,389,-0.4,1557,22,0.0,0.0,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
10899,1065,28405792204,118,987941,2,2.38,311,0.0,2106,18,0.0,0.0,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
10900,472,28941937397,152,982755,1,3.49,389,0.0,1557,22,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10901,2145,29273306953,170,982755,1,3.49,31582,0.0,2018,25,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,10.4OZ/8CT
10902,472,28941937397,152,977867,1,2.0,389,-0.89,1557,22,0.0,0.0,874,GROCERY,National,PASTA SAUCE,PREMIUM,26 OZ
10903,472,28941937397,152,977791,2,2.58,389,0.0,1557,22,0.0,0.0,1046,GROCERY,National,DRY MIX DESSERTS,PUDDINGS DRY,5 OZ
10906,472,28941937397,152,960791,1,2.5,389,-1.19,1557,22,0.0,0.0,612,GROCERY,National,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ
10907,472,29142046895,163,856345,1,1.5,389,-0.69,1515,24,0.0,0.0,1884,GROCERY,National,MILK BY-PRODUCTS,SOUR CREAMS,16 OZ
10908,2266,28210540934,103,856345,1,2.0,446,-0.19,1208,15,0.0,0.0,1884,GROCERY,National,MILK BY-PRODUCTS,SOUR CREAMS,16 OZ
10909,472,29142046895,163,862535,1,3.19,389,-0.5,1515,24,0.0,0.0,794,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,16.5 OZ
10910,472,29142046895,163,910558,1,3.69,389,0.0,1515,24,0.0,0.0,136,GROCERY,National,HOT CEREAL,OTHER HOT CEREAL,11.75 OZ
10911,2208,28840751995,145,910558,1,3.69,292,0.0,1621,21,0.0,0.0,136,GROCERY,National,HOT CEREAL,OTHER HOT CEREAL,11.75 OZ
10912,472,29142046895,163,928276,1,1.99,389,0.0,1515,24,0.0,0.0,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,14 OZ
10913,1609,28093026238,93,928276,1,2.39,412,0.0,1146,14,0.0,0.0,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,14 OZ
10914,2156,28537297873,123,928276,1,2.39,327,0.0,1913,18,0.0,0.0,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,14 OZ
10915,2156,28379271274,116,928276,1,2.39,327,0.0,1328,17,0.0,0.0,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,14 OZ
10916,472,29142046895,163,1139418,1,1.99,389,0.0,1515,24,0.0,0.0,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,14 OZ
10917,956,27913201269,78,1139418,1,2.39,370,0.0,1220,12,0.0,0.0,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,14 OZ
10918,956,28919387892,149,1139418,1,2.39,370,0.0,1701,22,0.0,0.0,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,14 OZ
10919,472,29142046895,163,9297564,1,2.99,389,0.0,1515,24,0.0,0.0,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ
10920,1760,27177235035,16,9297564,1,2.79,306,0.0,2244,3,0.0,0.0,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ
10921,472,29142046895,163,901062,1,2.67,389,-1.35,1515,24,0.0,0.0,2,PRODUCE,National,APPLES,APPLES GALA (BULK&BAG), 
10922,510,29329630848,176,901062,1,1.31,31862,0.0,1330,26,0.0,0.0,2,PRODUCE,National,APPLES,APPLES GALA (BULK&BAG), 
10923,510,29124850655,162,901062,1,1.91,31862,-0.97,1226,24,0.0,0.0,2,PRODUCE,National,APPLES,APPLES GALA (BULK&BAG), 
10924,510,29019006763,154,901062,1,1.39,31862,0.0,1715,23,0.0,0.0,2,PRODUCE,National,APPLES,APPLES GALA (BULK&BAG), 
10925,1034,27566085861,49,901062,1,1.97,380,0.0,1206,8,0.0,0.0,2,PRODUCE,National,APPLES,APPLES GALA (BULK&BAG), 
10926,1465,27769236308,66,901062,1,3.29,391,0.0,1257,10,0.0,0.0,2,PRODUCE,National,APPLES,APPLES GALA (BULK&BAG), 
10927,2266,27950453496,82,901062,1,2.43,367,0.0,1430,12,0.0,0.0,2,PRODUCE,National,APPLES,APPLES GALA (BULK&BAG), 
10928,472,29142046895,163,9677152,1,2.5,389,-1.49,1515,24,0.0,0.0,955,GROCERY,National,FRZN NOVELTIES/WTR ICE,ADULT PREMIUM,9 OZ
10929,2170,28788762983,141,9677152,1,2.5,421,-1.69,1848,21,0.0,0.0,955,GROCERY,National,FRZN NOVELTIES/WTR ICE,ADULT PREMIUM,9 OZ
10930,2170,28886922142,148,9677152,1,2.5,421,-1.69,1617,22,0.0,0.0,955,GROCERY,National,FRZN NOVELTIES/WTR ICE,ADULT PREMIUM,9 OZ
10931,2170,28771637048,139,9677152,1,2.5,421,-1.69,1633,21,0.0,0.0,955,GROCERY,National,FRZN NOVELTIES/WTR ICE,ADULT PREMIUM,9 OZ
10932,2170,28744809143,137,9677152,1,2.5,421,-1.69,2037,20,0.0,0.0,955,GROCERY,National,FRZN NOVELTIES/WTR ICE,ADULT PREMIUM,9 OZ
10933,472,29142046895,163,9677435,1,2.5,389,-1.49,1515,24,0.0,0.0,955,GROCERY,National,FRZN NOVELTIES/WTR ICE,ADULT PREMIUM,60 CT/9 OZ
10934,472,29142046895,163,12427460,1,4.09,389,0.0,1515,24,0.0,0.0,194,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,16.9 OZ
10935,472,28538230722,124,852864,2,2.38,389,0.0,1113,18,0.0,0.0,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
10936,472,28538230722,124,1026209,1,2.39,389,-1.6,1113,18,0.0,0.0,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,12 OZ
10937,472,28538230722,124,867008,1,2.99,389,-1.3,1113,18,0.0,0.0,69,GROCERY,Private,LAUNDRY ADDITIVES,FABRIC SOFTENER SHEETS,120 CT
10938,472,27721173055,62,867008,1,2.99,389,-1.3,1911,10,0.0,0.0,69,GROCERY,Private,LAUNDRY ADDITIVES,FABRIC SOFTENER SHEETS,120 CT
10939,472,29277576506,173,1101422,1,1.99,389,-0.6,1306,25,0.0,0.0,266,GROCERY,National,HOUSEHOLD CLEANG NEEDS,TOILET BOWL MANUAL,24 OZ
10940,472,29277576506,173,1057365,2,3.34,389,-1.44,1306,25,0.0,0.0,69,GROCERY,Private,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-BREAK N B,16 OZ
10941,563,29183186644,166,1057365,3,5.0,31582,-2.17,1552,24,0.0,0.0,69,GROCERY,Private,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-BREAK N B,16 OZ
10942,1262,27601122442,52,1057365,1,2.0,432,-0.39,1914,8,0.0,0.0,69,GROCERY,Private,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-BREAK N B,16 OZ
10943,1722,28081026955,92,1057365,1,2.0,296,-0.39,1914,14,0.0,0.0,69,GROCERY,Private,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-BREAK N B,16 OZ
10944,1722,28081026958,92,1057365,1,2.0,296,-0.39,1915,14,0.0,0.0,69,GROCERY,Private,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-BREAK N B,16 OZ
10945,2263,29339631196,177,1057365,1,1.67,300,-0.72,1839,26,0.0,0.0,69,GROCERY,Private,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-BREAK N B,16 OZ
10946,2263,28331531671,112,1057365,1,2.19,31401,-0.2,2238,17,0.0,0.0,69,GROCERY,Private,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-BREAK N B,16 OZ
10947,2329,27773899011,67,1057365,1,2.0,427,-0.39,2150,10,0.0,0.0,69,GROCERY,Private,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-BREAK N B,16 OZ
10949,472,29277576506,173,1045080,1,0.79,389,0.0,1306,25,0.0,0.0,1557,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
10950,472,29277576506,173,1035511,1,2.39,389,0.0,1306,25,0.0,0.0,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,PREMIUM BREAD,24OZ
10951,472,29277576506,173,1110142,1,1.2,389,-0.59,1306,25,0.0,0.0,69,GROCERY,Private,MILK BY-PRODUCTS,SOUR CREAMS,16 OZ
