,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,product_name,aisle_id,department_id,aisle
7027,1911920,52407,prior,2,2,17,6.0,26452,5,0,Dairy Free Gluten Free Cheeze Lover's Pizza,42,1,frozen vegan vegetarian
7028,2278091,52407,prior,1,3,23,,23695,3,0,California Veggie Burger,42,1,frozen vegan vegetarian
7029,1598340,54891,prior,5,4,9,11.0,1216,13,0,Dairy Free Gluten Free Mushroom & Roasted Garlic Pizza,42,1,frozen vegan vegetarian
7030,1001215,54891,prior,7,5,15,8.0,37933,15,0,Dairy Free New York Style Cheezecake,42,1,frozen vegan vegetarian
7031,890256,64967,prior,22,0,14,21.0,6381,4,1,Grillers Prime Burgers,42,1,frozen vegan vegetarian
7032,2233837,64967,prior,21,0,15,13.0,6381,13,0,Grillers Prime Burgers,42,1,frozen vegan vegetarian
7033,2946290,70611,prior,16,6,16,18.0,15950,4,1,Chik'n Nuggets,42,1,frozen vegan vegetarian
7034,1727008,70611,prior,13,6,0,11.0,15950,6,1,Chik'n Nuggets,42,1,frozen vegan vegetarian
7035,699961,70611,prior,11,3,10,30.0,15950,16,1,Chik'n Nuggets,42,1,frozen vegan vegetarian
7036,2317358,70611,prior,5,6,10,19.0,15950,29,0,Chik'n Nuggets,42,1,frozen vegan vegetarian
7037,235917,70611,prior,7,3,15,8.0,15950,9,1,Chik'n Nuggets,42,1,frozen vegan vegetarian
7038,699961,70611,prior,11,3,10,30.0,22276,17,1,Black Bean Veggie Burger,42,1,frozen vegan vegetarian
7039,1845525,70611,prior,18,5,10,7.0,22276,18,1,Black Bean Veggie Burger,42,1,frozen vegan vegetarian
7040,235917,70611,prior,7,3,15,8.0,22276,10,1,Black Bean Veggie Burger,42,1,frozen vegan vegetarian
7041,2317358,70611,prior,5,6,10,19.0,22276,30,0,Black Bean Veggie Burger,42,1,frozen vegan vegetarian
7042,1523135,70611,prior,3,4,12,7.0,2322,26,0,All American Classic Made with Non-GMO Soy Veggie Burgers,42,1,frozen vegan vegetarian
7043,2317358,70611,prior,5,6,10,19.0,2322,31,1,All American Classic Made with Non-GMO Soy Veggie Burgers,42,1,frozen vegan vegetarian
7044,1804889,80893,prior,1,2,15,,38944,2,0,Seven Grain Crispy Tenders,42,1,frozen vegan vegetarian
7045,3058048,91949,train,9,6,14,30.0,38944,16,0,Seven Grain Crispy Tenders,42,1,frozen vegan vegetarian
7046,805179,106314,prior,3,3,13,20.0,38944,5,0,Seven Grain Crispy Tenders,42,1,frozen vegan vegetarian
7047,3058048,91949,train,9,6,14,30.0,2979,15,0,Beyond Beef Beefy Crumble,42,1,frozen vegan vegetarian
7048,1943155,154375,prior,6,5,20,14.0,14720,8,0,Gluten Free Mushroom Risotto Veggie Burgers,42,1,frozen vegan vegetarian
7049,1856501,154375,prior,12,4,22,5.0,2002,1,0,"The \""World's Best\"" Veggie Burger",42,1,frozen vegan vegetarian
7050,2808469,3214,prior,9,3,15,30.0,1542,15,0,Mini Crispy Crabless Cakes,34,1,frozen meat seafood
7051,1760997,38785,train,4,0,17,15.0,44371,2,0,Alaskan Salmon Burgers,34,1,frozen meat seafood
7052,3195511,90871,prior,1,4,12,,44371,8,0,Alaskan Salmon Burgers,34,1,frozen meat seafood
7053,2557016,42227,prior,3,0,11,4.0,31263,2,0,Breaded Fish Sticks,34,1,frozen meat seafood
7054,3242773,131577,prior,1,0,14,,31263,24,0,Breaded Fish Sticks,34,1,frozen meat seafood
7055,1319517,50090,train,19,3,15,5.0,383,4,1,Breaded Chicken Breast Tenders,34,1,frozen meat seafood
7056,2168585,50090,prior,15,3,13,5.0,383,14,1,Breaded Chicken Breast Tenders,34,1,frozen meat seafood
7057,2053138,50090,prior,17,6,7,8.0,383,4,1,Breaded Chicken Breast Tenders,34,1,frozen meat seafood
7058,1877610,50090,prior,7,5,19,4.0,383,20,0,Breaded Chicken Breast Tenders,34,1,frozen meat seafood
7059,281688,50090,prior,10,0,14,12.0,383,5,1,Breaded Chicken Breast Tenders,34,1,frozen meat seafood
7060,281688,50090,prior,10,0,14,12.0,41395,6,0,Crispy Battered Fish Portions Value Pack,34,1,frozen meat seafood
7061,2486982,54891,train,19,4,12,19.0,48287,8,0,Natural Chicken & Maple Breakfast Sausage Patty,34,1,frozen meat seafood
7062,2461231,62881,prior,5,2,12,13.0,28211,5,1,Maryland Style Crab Cakes,34,1,frozen meat seafood
7063,1287931,62881,prior,2,5,20,14.0,28211,9,0,Maryland Style Crab Cakes,34,1,frozen meat seafood
7064,1159858,80816,prior,1,6,14,,16363,3,0,Gluten Free Breaded Chicken Breast Tenders,34,1,frozen meat seafood
7065,590990,82954,prior,13,0,11,7.0,17021,34,0,Baked Mini Beef Meatballs,34,1,frozen meat seafood
7066,1765406,82954,prior,2,4,12,6.0,31712,22,0,Breaded Chicken Breast,34,1,frozen meat seafood
7067,1938996,85357,prior,13,4,13,11.0,15831,2,1,Kosher Chicken Breasts Boneless And Skinless,34,1,frozen meat seafood
7068,2561665,85357,prior,19,2,10,8.0,15831,6,1,Kosher Chicken Breasts Boneless And Skinless,34,1,frozen meat seafood
7069,3228864,85357,prior,4,3,20,9.0,15831,3,0,Kosher Chicken Breasts Boneless And Skinless,34,1,frozen meat seafood
7070,1283989,85357,prior,10,1,8,12.0,15831,1,1,Kosher Chicken Breasts Boneless And Skinless,34,1,frozen meat seafood
7071,1261304,85357,prior,7,4,13,30.0,15831,2,1,Kosher Chicken Breasts Boneless And Skinless,34,1,frozen meat seafood
7072,1557007,90036,prior,5,6,17,29.0,22843,3,1,Beef Patties,34,1,frozen meat seafood
7073,2766638,90036,prior,4,5,9,17.0,22843,4,0,Beef Patties,34,1,frozen meat seafood
7074,1858616,90036,prior,8,3,9,11.0,14458,1,0,Cornish Game Hens,34,1,frozen meat seafood
7075,1114110,112748,train,6,6,13,18.0,35123,10,0,Grilled & Ready Chicken Breast Strips,34,1,frozen meat seafood
7076,289352,192566,prior,8,0,13,30.0,17149,31,0,Gluten Free Chicken Breast Tenders,34,1,frozen meat seafood
7077,430894,192566,prior,9,6,11,30.0,17149,14,1,Gluten Free Chicken Breast Tenders,34,1,frozen meat seafood
7078,1260942,192566,prior,10,0,13,30.0,17149,12,1,Gluten Free Chicken Breast Tenders,34,1,frozen meat seafood
7079,2548452,192566,prior,6,0,14,30.0,3883,14,1,Chicken Fingers,34,1,frozen meat seafood
7080,1855322,192566,prior,5,6,11,27.0,3883,24,0,Chicken Fingers,34,1,frozen meat seafood
7081,999912,199630,prior,23,4,11,13.0,7862,5,0,Raw Shrimp,34,1,frozen meat seafood
7082,2808469,3214,prior,9,3,15,30.0,16996,16,1,Snackers Pumpkin Seed Cheddar,78,19,crackers
7083,2128691,3214,prior,4,3,11,8.0,16996,3,0,Snackers Pumpkin Seed Cheddar,78,19,crackers
7084,3009627,5404,prior,4,5,15,9.0,31328,4,0,Whole Grain Crispbread,78,19,crackers
7085,2291228,6277,prior,2,0,1,24.0,43945,13,0,Table Water Crackers with Cracked Pepper,78,19,crackers
7086,2068393,13396,prior,6,2,18,9.0,1232,13,1,Thin Stackers Organic 5 Grain Puffed Grain Cakes,78,19,crackers
7087,3270007,13396,prior,5,0,19,30.0,1232,15,0,Thin Stackers Organic 5 Grain Puffed Grain Cakes,78,19,crackers
7088,182684,14685,prior,8,2,17,14.0,32912,2,1,Baked Whole Grain Wheat Hint of Salt Crackers,78,19,crackers
7089,2181462,14685,prior,1,1,13,,32912,1,0,Baked Whole Grain Wheat Hint of Salt Crackers,78,19,crackers
7090,2839484,14685,prior,5,1,17,25.0,11383,7,0,Original Soda Crackers,78,19,crackers
7091,1290750,16160,prior,7,6,11,20.0,28597,5,0,Organic Stoneground Wheat Crackers,78,19,crackers
7092,716236,16464,prior,4,1,13,12.0,16066,9,1,Unsalted Tops Saltine Crackers,78,19,crackers
7093,1204818,16464,prior,2,5,14,13.0,16066,14,0,Unsalted Tops Saltine Crackers,78,19,crackers
7094,1768713,17371,prior,30,5,10,3.0,6166,10,0,Baked Whole Grain Wheat Cracked Pepper & Olive Oil Crackers,78,19,crackers
7095,3290673,197080,train,6,2,16,30.0,6166,13,1,Baked Whole Grain Wheat Cracked Pepper & Olive Oil Crackers,78,19,crackers
7096,1826243,197080,prior,4,2,17,8.0,6166,2,1,Baked Whole Grain Wheat Cracked Pepper & Olive Oil Crackers,78,19,crackers
7097,1261259,197080,prior,1,1,17,,6166,4,0,Baked Whole Grain Wheat Cracked Pepper & Olive Oil Crackers,78,19,crackers
7098,156076,197080,prior,3,1,14,10.0,6166,1,1,Baked Whole Grain Wheat Cracked Pepper & Olive Oil Crackers,78,19,crackers
7099,47651,17371,prior,27,2,9,8.0,44487,10,0,Lightly Salted Rice Cakes,78,19,crackers
7100,442272,17749,prior,2,5,13,30.0,3330,8,0,White Cheddar Snack Crackers Cheddar Bunnies,78,19,crackers
7101,442272,17749,prior,2,5,13,30.0,7088,9,0,Organic Cheddar Bunnies,78,19,crackers
7102,2251367,21945,prior,8,6,19,6.0,48110,16,0,Thin Stackers Brown Rice Lightly Salted,78,19,crackers
7103,3420673,21945,prior,12,0,15,14.0,48110,13,1,Thin Stackers Brown Rice Lightly Salted,78,19,crackers
7104,2200743,21945,prior,3,0,10,30.0,18382,4,0,Saltine Crackers,78,19,crackers
7105,2357801,61927,prior,4,1,13,28.0,18382,4,0,Saltine Crackers,78,19,crackers
7106,1718637,96353,prior,2,2,8,4.0,18382,2,0,Saltine Crackers,78,19,crackers
7107,1597259,22250,prior,7,6,22,10.0,34262,11,1,Hint Of Sea Salt Almond Nut Thins,78,19,crackers
7108,3063856,22250,prior,4,2,15,3.0,34262,8,0,Hint Of Sea Salt Almond Nut Thins,78,19,crackers
7109,732988,22250,prior,12,5,10,10.0,34262,31,1,Hint Of Sea Salt Almond Nut Thins,78,19,crackers
7110,777275,52407,prior,8,0,18,30.0,34262,6,0,Hint Of Sea Salt Almond Nut Thins,78,19,crackers
7111,3018911,59607,prior,11,2,15,16.0,34262,6,0,Hint Of Sea Salt Almond Nut Thins,78,19,crackers
7112,2708964,22874,prior,2,2,8,7.0,19862,10,0,Organic Brown Rice Snaps Unsalted Plain,78,19,crackers
7113,1849770,26418,prior,3,5,13,6.0,39041,11,0,Original Wheat Thins,78,19,crackers
7114,2597635,69458,prior,5,1,13,30.0,39041,3,0,Original Wheat Thins,78,19,crackers
7115,574254,28922,prior,3,0,11,14.0,22993,2,0,Super Seed Crispy Crackers,78,19,crackers
7116,2884397,42668,prior,33,2,14,6.0,22993,7,1,Super Seed Crispy Crackers,78,19,crackers
7117,1451126,42668,prior,29,1,15,9.0,22993,10,1,Super Seed Crispy Crackers,78,19,crackers
7118,1481986,42668,prior,21,6,13,8.0,22993,6,1,Super Seed Crispy Crackers,78,19,crackers
7119,426929,42668,prior,20,5,16,7.0,22993,11,1,Super Seed Crispy Crackers,78,19,crackers
7120,1282533,42668,prior,24,6,13,4.0,22993,7,1,Super Seed Crispy Crackers,78,19,crackers
7121,506979,42668,prior,23,2,11,5.0,22993,9,1,Super Seed Crispy Crackers,78,19,crackers
7122,2510148,42668,prior,18,6,12,6.0,22993,11,0,Super Seed Crispy Crackers,78,19,crackers
7123,1205151,42227,prior,10,3,19,4.0,29826,7,0,Salty Date Raincoast Crisps,78,19,crackers
7124,2884397,42668,prior,33,2,14,6.0,29826,6,1,Salty Date Raincoast Crisps,78,19,crackers
7125,3186839,42668,prior,37,5,11,7.0,29826,13,1,Salty Date Raincoast Crisps,78,19,crackers
7126,2977889,42668,prior,32,3,9,5.0,29826,10,1,Salty Date Raincoast Crisps,78,19,crackers
7127,3234524,42668,prior,55,4,12,6.0,29826,5,1,Salty Date Raincoast Crisps,78,19,crackers
7128,2075250,42668,prior,42,4,15,5.0,29826,3,1,Salty Date Raincoast Crisps,78,19,crackers
7129,592339,42668,prior,46,2,12,6.0,29826,8,1,Salty Date Raincoast Crisps,78,19,crackers
7130,28325,42668,prior,10,5,17,10.0,29826,2,1,Salty Date Raincoast Crisps,78,19,crackers
7131,485845,42668,prior,9,2,10,19.0,29826,3,1,Salty Date Raincoast Crisps,78,19,crackers
7132,1438858,42668,prior,11,5,14,7.0,29826,2,1,Salty Date Raincoast Crisps,78,19,crackers
7133,2730309,42668,prior,3,3,7,6.0,29826,5,1,Salty Date Raincoast Crisps,78,19,crackers
7134,1287391,42668,prior,1,5,10,,29826,6,0,Salty Date Raincoast Crisps,78,19,crackers
7135,1320927,42668,prior,7,5,12,6.0,29826,2,1,Salty Date Raincoast Crisps,78,19,crackers
7136,3124351,42668,prior,6,6,14,6.0,29826,4,1,Salty Date Raincoast Crisps,78,19,crackers
7137,3328767,42668,prior,13,2,12,10.0,29826,5,1,Salty Date Raincoast Crisps,78,19,crackers
7138,864015,42668,prior,22,4,9,5.0,29826,5,1,Salty Date Raincoast Crisps,78,19,crackers
7139,426929,42668,prior,20,5,16,7.0,29826,8,1,Salty Date Raincoast Crisps,78,19,crackers
7140,3046296,42668,prior,26,0,7,5.0,29826,4,1,Salty Date Raincoast Crisps,78,19,crackers
7141,1282533,42668,prior,24,6,13,4.0,29826,4,1,Salty Date Raincoast Crisps,78,19,crackers
7142,2968221,42668,prior,15,2,16,7.0,29826,4,1,Salty Date Raincoast Crisps,78,19,crackers
7143,2510148,42668,prior,18,6,12,6.0,29826,7,1,Salty Date Raincoast Crisps,78,19,crackers
7144,2055683,42668,prior,35,0,13,5.0,40268,7,1,Organic Wheat-Free & Gluten-Free Original Crackers,78,19,crackers
7145,2510148,42668,prior,18,6,12,6.0,40268,12,0,Organic Wheat-Free & Gluten-Free Original Crackers,78,19,crackers
7146,1403776,65082,prior,5,1,9,15.0,40268,20,0,Organic Wheat-Free & Gluten-Free Original Crackers,78,19,crackers
7147,336432,121887,prior,14,0,14,7.0,40268,2,1,Organic Wheat-Free & Gluten-Free Original Crackers,78,19,crackers
7148,3022658,121887,prior,3,3,22,16.0,40268,11,0,Organic Wheat-Free & Gluten-Free Original Crackers,78,19,crackers
7149,1191827,121887,prior,4,2,19,13.0,40268,1,1,Organic Wheat-Free & Gluten-Free Original Crackers,78,19,crackers
7150,2774441,121887,prior,6,4,13,30.0,40268,13,1,Organic Wheat-Free & Gluten-Free Original Crackers,78,19,crackers
7151,2549436,42668,prior,28,6,12,7.0,23959,15,1,Multi-Seeds Cracker,78,19,crackers
7152,485845,42668,prior,9,2,10,19.0,23959,8,0,Multi-Seeds Cracker,78,19,crackers
7153,1438858,42668,prior,11,5,14,7.0,23959,7,1,Multi-Seeds Cracker,78,19,crackers
7154,3328767,42668,prior,13,2,12,10.0,23959,18,1,Multi-Seeds Cracker,78,19,crackers
7155,2549436,42668,prior,28,6,12,7.0,47205,18,0,Whole Grain Savory Crisps,78,19,crackers
7156,2549436,42668,prior,28,6,12,7.0,25000,19,0,Whole Wheat Multigrain Pop Cakes,78,19,crackers
7157,1451126,42668,prior,29,1,15,9.0,25000,18,1,Whole Wheat Multigrain Pop Cakes,78,19,crackers
7158,918505,42668,prior,27,6,13,6.0,48878,4,1,Kale & Sea Salt Popcorn,78,19,crackers
7159,3401452,42668,prior,40,4,13,3.0,48878,2,1,Kale & Sea Salt Popcorn,78,19,crackers
7160,1489304,42668,prior,56,5,12,8.0,48878,2,1,Kale & Sea Salt Popcorn,78,19,crackers
7161,1971312,42668,prior,57,1,15,3.0,48878,3,1,Kale & Sea Salt Popcorn,78,19,crackers
7162,3234524,42668,prior,55,4,12,6.0,48878,8,1,Kale & Sea Salt Popcorn,78,19,crackers
7163,2075250,42668,prior,42,4,15,5.0,48878,5,1,Kale & Sea Salt Popcorn,78,19,crackers
7164,942229,42668,prior,41,6,9,2.0,48878,5,1,Kale & Sea Salt Popcorn,78,19,crackers
7165,592339,42668,prior,46,2,12,6.0,48878,4,1,Kale & Sea Salt Popcorn,78,19,crackers
7166,28325,42668,prior,10,5,17,10.0,48878,4,1,Kale & Sea Salt Popcorn,78,19,crackers
7167,485845,42668,prior,9,2,10,19.0,48878,5,1,Kale & Sea Salt Popcorn,78,19,crackers
7168,1438858,42668,prior,11,5,14,7.0,48878,3,1,Kale & Sea Salt Popcorn,78,19,crackers
7169,2730309,42668,prior,3,3,7,6.0,48878,8,1,Kale & Sea Salt Popcorn,78,19,crackers
7170,2906802,42668,prior,4,5,10,9.0,48878,1,1,Kale & Sea Salt Popcorn,78,19,crackers
7171,1287391,42668,prior,1,5,10,,48878,10,0,Kale & Sea Salt Popcorn,78,19,crackers
7172,2990012,42668,prior,5,0,10,9.0,48878,4,1,Kale & Sea Salt Popcorn,78,19,crackers
7173,3328767,42668,prior,13,2,12,10.0,48878,6,1,Kale & Sea Salt Popcorn,78,19,crackers
7174,864015,42668,prior,22,4,9,5.0,48878,4,1,Kale & Sea Salt Popcorn,78,19,crackers
7175,1481986,42668,prior,21,6,13,8.0,48878,2,1,Kale & Sea Salt Popcorn,78,19,crackers
7176,426929,42668,prior,20,5,16,7.0,48878,1,1,Kale & Sea Salt Popcorn,78,19,crackers
7177,3046296,42668,prior,26,0,7,5.0,48878,3,1,Kale & Sea Salt Popcorn,78,19,crackers
7178,506979,42668,prior,23,2,11,5.0,48878,6,1,Kale & Sea Salt Popcorn,78,19,crackers
7179,2968221,42668,prior,15,2,16,7.0,48878,5,1,Kale & Sea Salt Popcorn,78,19,crackers
7180,648143,42668,prior,14,2,13,7.0,48878,4,1,Kale & Sea Salt Popcorn,78,19,crackers
7181,2510148,42668,prior,18,6,12,6.0,48878,3,1,Kale & Sea Salt Popcorn,78,19,crackers
7182,2267079,42668,prior,19,5,13,6.0,48878,4,1,Kale & Sea Salt Popcorn,78,19,crackers
7183,349928,42668,prior,16,0,12,5.0,48878,3,1,Kale & Sea Salt Popcorn,78,19,crackers
7184,213790,42668,prior,17,0,10,21.0,48878,2,1,Kale & Sea Salt Popcorn,78,19,crackers
7185,918505,42668,prior,27,6,13,6.0,41836,10,1,Rainbow Crisps Fig And Olive Crackers,78,19,crackers
7186,3401452,42668,prior,40,4,13,3.0,41836,4,1,Rainbow Crisps Fig And Olive Crackers,78,19,crackers
7187,1438858,42668,prior,11,5,14,7.0,41836,8,1,Rainbow Crisps Fig And Olive Crackers,78,19,crackers
7188,1320927,42668,prior,7,5,12,6.0,41836,1,0,Rainbow Crisps Fig And Olive Crackers,78,19,crackers
7189,2968221,42668,prior,15,2,16,7.0,41836,7,1,Rainbow Crisps Fig And Olive Crackers,78,19,crackers
7190,2977889,42668,prior,32,3,9,5.0,21066,21,0,Rosemary Raisin Raincoast Oat Crisps,78,19,crackers
7191,1971312,42668,prior,57,1,15,3.0,21009,4,1,"Crispy Wheat, Crackers",78,19,crackers
7192,592339,42668,prior,46,2,12,6.0,21009,14,1,"Crispy Wheat, Crackers",78,19,crackers
7193,213790,42668,prior,17,0,10,21.0,21009,17,0,"Crispy Wheat, Crackers",78,19,crackers
7194,146647,82954,prior,9,0,9,6.0,21009,22,0,"Crispy Wheat, Crackers",78,19,crackers
7195,2964624,157257,prior,11,0,14,30.0,21009,28,0,"Crispy Wheat, Crackers",78,19,crackers
7196,648143,42668,prior,14,2,13,7.0,46064,10,0,Lightly Salted Brown Rice Cakes,78,19,crackers
7197,3195511,90871,prior,1,4,12,,46064,2,0,Lightly Salted Brown Rice Cakes,78,19,crackers
7198,1242844,90871,prior,3,1,17,30.0,46064,6,1,Lightly Salted Brown Rice Cakes,78,19,crackers
7199,2176912,146350,prior,4,0,19,26.0,46064,16,0,Lightly Salted Brown Rice Cakes,78,19,crackers
7200,3095861,48015,prior,16,5,9,10.0,33894,1,1,Goldfish Cheddar Baked Snack Crackers Multi Packs,78,19,crackers
7201,1733798,48015,prior,13,5,16,7.0,33894,6,1,Goldfish Cheddar Baked Snack Crackers Multi Packs,78,19,crackers
7202,1261897,48015,prior,2,0,15,13.0,33894,6,0,Goldfish Cheddar Baked Snack Crackers Multi Packs,78,19,crackers
7203,3150674,131577,prior,2,1,14,30.0,33894,1,0,Goldfish Cheddar Baked Snack Crackers Multi Packs,78,19,crackers
7204,2595756,48015,prior,21,1,8,17.0,16057,1,0,Original Snack Crackers,78,19,crackers
7205,2951607,48015,prior,3,5,12,5.0,17616,6,0,Goldfish Cheddar Baked Snack Crackers,78,19,crackers
7206,1319517,50090,train,19,3,15,5.0,24361,6,0,Honey Graham Crackers,78,19,crackers
7207,2053138,50090,prior,17,6,7,8.0,3486,15,0,Cinnamon Graham Crackers,78,19,crackers
7208,2058765,52407,prior,7,1,16,10.0,3143,9,0,Organic Seaweed Black Sesame Super Seed Crackers,78,19,crackers
7209,798083,52407,prior,4,0,19,16.0,44201,18,0,Original Gluten Free Crackers,78,19,crackers
7210,3018911,59607,prior,11,2,15,16.0,15700,7,0,Cheddar Cheese Nut Thins Cracker Snacks,78,19,crackers
7211,2441428,144265,prior,5,1,16,10.0,15700,11,0,Cheddar Cheese Nut Thins Cracker Snacks,78,19,crackers
7212,180818,144265,prior,9,0,13,6.0,15700,3,1,Cheddar Cheese Nut Thins Cracker Snacks,78,19,crackers
7213,1786537,144265,prior,6,1,10,7.0,15700,4,1,Cheddar Cheese Nut Thins Cracker Snacks,78,19,crackers
7214,1480698,59607,prior,4,2,13,3.0,43530,11,0,Caramel Corn Rice Cakes,78,19,crackers
7215,1058917,63709,prior,16,6,17,8.0,4778,8,0,Wheat Thins Reduced Fat Crackers,78,19,crackers
7216,2500298,63709,prior,12,5,10,1.0,4565,12,0,Baked Snack Crackers Original,78,19,crackers
7217,1004341,139591,prior,8,5,8,12.0,4565,22,1,Baked Snack Crackers Original,78,19,crackers
7218,1984581,139591,prior,7,0,22,7.0,4565,19,0,Baked Snack Crackers Original,78,19,crackers
7219,3163942,63709,prior,5,1,20,30.0,12817,6,0,Original Baked Whole Grain Wheat Crackers,78,19,crackers
7220,3013175,64967,prior,17,0,12,6.0,46448,4,1,Pepperidge Farm Goldfish Neon Colors Baked Snack Crackers,78,19,crackers
7221,742898,64967,prior,14,3,16,9.0,46448,10,0,Pepperidge Farm Goldfish Neon Colors Baked Snack Crackers,78,19,crackers
7222,311191,64967,prior,16,1,19,12.0,46448,8,1,Pepperidge Farm Goldfish Neon Colors Baked Snack Crackers,78,19,crackers
7223,118353,64967,prior,15,3,12,14.0,46448,9,1,Pepperidge Farm Goldfish Neon Colors Baked Snack Crackers,78,19,crackers
7224,890256,64967,prior,22,0,14,21.0,31564,15,1,Crackers,78,19,crackers
7225,3117330,64967,train,23,2,17,23.0,31564,12,1,Crackers,78,19,crackers
7226,152338,64967,prior,2,0,9,10.0,31564,25,0,Crackers,78,19,crackers
7227,2403624,167832,prior,9,0,10,7.0,31564,14,0,Crackers,78,19,crackers
7228,890256,64967,prior,22,0,14,21.0,3696,12,0,Original Baked Snack Crackers,78,19,crackers
7229,3117330,64967,train,23,2,17,23.0,3696,9,1,Original Baked Snack Crackers,78,19,crackers
7230,152338,64967,prior,2,0,9,10.0,44245,18,0,Honey Maid Graham Crackers,78,19,crackers
7231,1041094,64967,prior,6,5,14,24.0,44245,6,1,Honey Maid Graham Crackers,78,19,crackers
7232,884230,139591,prior,5,0,8,11.0,44245,42,0,Honey Maid Graham Crackers,78,19,crackers
7233,2073377,65082,prior,2,4,8,16.0,14666,17,1,Multiseed Spelt Flatbread,78,19,crackers
7234,121905,65082,prior,3,0,13,10.0,14666,3,1,Multiseed Spelt Flatbread,78,19,crackers
7235,771249,65082,prior,4,0,13,21.0,14666,1,1,Multiseed Spelt Flatbread,78,19,crackers
7236,1509742,65082,prior,1,2,20,,14666,1,0,Multiseed Spelt Flatbread,78,19,crackers
7237,2442197,65082,prior,6,0,16,30.0,14666,2,1,Multiseed Spelt Flatbread,78,19,crackers
7238,1403776,65082,prior,5,1,9,15.0,14666,3,1,Multiseed Spelt Flatbread,78,19,crackers
7239,2118439,69458,prior,1,0,15,,21793,1,0,Original Wheat Thins Crackers,78,19,crackers
7240,2741513,74332,train,19,5,20,6.0,16154,13,0,Mini Peanut Butter Sandwich Crackers,78,19,crackers
7241,2573227,157257,prior,14,0,12,30.0,16154,24,0,Mini Peanut Butter Sandwich Crackers,78,19,crackers
7242,2219425,76955,train,36,0,14,6.0,31392,13,0,Rosemary Crostini,78,19,crackers
7243,2949039,82954,prior,10,0,16,7.0,48595,9,1,Organic Wheat Square Crackers,78,19,crackers
7244,146647,82954,prior,9,0,9,6.0,48595,23,0,Organic Wheat Square Crackers,78,19,crackers
7245,590990,82954,prior,13,0,11,7.0,48595,25,1,Organic Wheat Square Crackers,78,19,crackers
7246,727335,118573,prior,16,4,6,6.0,48595,2,0,Organic Wheat Square Crackers,78,19,crackers
7247,2280436,85357,prior,16,1,6,8.0,13914,2,0,Cheez-It Baked Snack Crackers,78,19,crackers
7248,3195511,90871,prior,1,4,12,,8479,18,0,Original Black Box Tablewater Cracker,78,19,crackers
7249,2356727,90871,prior,4,1,15,14.0,8479,7,1,Original Black Box Tablewater Cracker,78,19,crackers
7250,1242844,90871,prior,3,1,17,30.0,8479,9,1,Original Black Box Tablewater Cracker,78,19,crackers
7251,2360140,96114,train,4,0,23,5.0,22474,3,0,Cheddar Bunnies Snack Crackers,78,19,crackers
7252,423549,102413,prior,1,2,12,,41338,8,0,Organic Black Pepper,78,19,crackers
7253,2593903,102413,prior,7,6,17,30.0,41338,2,1,Organic Black Pepper,78,19,crackers
7254,2494382,109948,prior,4,1,22,15.0,5886,8,1,Cinnamon Toast Organic Rice Cakes,78,19,crackers
7255,14715,109948,prior,3,0,19,30.0,5886,16,1,Cinnamon Toast Organic Rice Cakes,78,19,crackers
7256,373919,109948,train,5,5,19,25.0,5886,7,1,Cinnamon Toast Organic Rice Cakes,78,19,crackers
7257,2461865,109948,prior,1,3,20,,5886,17,0,Cinnamon Toast Organic Rice Cakes,78,19,crackers
7258,1454642,109948,prior,2,3,20,14.0,24810,20,0,Organic Lightly Salted Brown Rice Cakes,78,19,crackers
7259,1820297,128736,prior,5,6,8,2.0,24810,14,0,Organic Lightly Salted Brown Rice Cakes,78,19,crackers
7260,130595,157257,prior,13,3,0,4.0,24810,11,0,Organic Lightly Salted Brown Rice Cakes,78,19,crackers
7261,323839,118573,prior,6,4,21,4.0,21614,19,0,Crackers Harvest Whole Wheat,78,19,crackers
7262,1703271,118573,prior,13,6,16,2.0,21614,11,1,Crackers Harvest Whole Wheat,78,19,crackers
7263,2927019,118573,prior,8,4,8,5.0,21614,5,1,Crackers Harvest Whole Wheat,78,19,crackers
7264,3312161,118573,prior,10,5,10,1.0,21614,5,1,Crackers Harvest Whole Wheat,78,19,crackers
7265,2704576,118573,prior,9,4,14,14.0,21614,5,1,Crackers Harvest Whole Wheat,78,19,crackers
7266,1672927,121887,prior,9,0,13,6.0,36034,11,1,Organic Tamari With Seaweed Rice Cake,78,19,crackers
7267,369712,121887,prior,13,0,17,16.0,36034,2,1,Organic Tamari With Seaweed Rice Cake,78,19,crackers
7268,1191827,121887,prior,4,2,19,13.0,36034,4,0,Organic Tamari With Seaweed Rice Cake,78,19,crackers
7269,680545,121887,prior,7,3,14,13.0,36034,6,1,Organic Tamari With Seaweed Rice Cake,78,19,crackers
7270,1898157,121887,prior,5,1,13,30.0,36034,4,1,Organic Tamari With Seaweed Rice Cake,78,19,crackers
7271,1830691,121887,prior,15,5,12,12.0,9154,1,0,Organic Classic Saltine Crackers,78,19,crackers
7272,1770377,131577,train,7,0,12,8.0,24004,23,1,Goldfish Parmesan Baked Snack Crackers,78,19,crackers
7273,3150674,131577,prior,2,1,14,30.0,24004,3,0,Goldfish Parmesan Baked Snack Crackers,78,19,crackers
7274,1770377,131577,train,7,0,12,8.0,14381,24,0,Whole Grain Cheddar Baked Goldfish Crackers,78,19,crackers
